County,Station Name,Latitude,Longitude,Elevation,Year,Month,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing.1,Number Estimated.1,Avg Temp,Number Missing.2,Number Estimated.2,Avg Bare Soil Temp,Number Missing.3,Number Estimated.3,Avg Turf Soil Temp,Number Missing.4,Number Estimated.4,Avg Wind Speed,Number Missing.5,Number Estimated.5,Max Wind Speed,Number Missing.6,Number Estimated.6,Total Solar Rad,Number Missing.7,Number Estimated.7,Avg Penman PET,Number Missing.8,Number Estimated.8,Total Penman PET,Number Missing.9,Number Estimated.9,Total Rainfall,Number Missing.10,Number Estimated.10,Avg Dew Point,Number Missing.11,Number Estimated.11,Avg Wind Chill,Number Missing.12,Number Estimated.12
Traill,Hillsboro,47.35332,-96.92188,877,2001,7,81.671,0,0,59.585,0,0,70.628,0,0,74.769,0,0,68.364,0,0,5.552,0,0,19.446,0,0,518.087,0,0,0.209,0,0,6.474,0,0,5.73,0,0,62.72,0,0,70.813,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2001,8,82.453,0,0,55.753,0,0,69.103,0,0,73.236,0,0,71.556,0,2,5.572,0,0,17.514,0,0,505.828,0,0,0.208,0,0,6.453,0,0,1.09,0,0,60.879,0,0,69.283,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2001,9,70.46,0,0,46.629,0,0,58.545,0,0,60.069,0,0,61.377,0,0,5.817,0,0,18.256,0,0,327.097,0,0,0.14,0,0,4.206,0,0,2.79,0,0,49.237,0,0,57.711,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2001,10,53.582,0,0,31.47,0,0,42.526,0,0,43.822,0,0,48.149,0,0,8.613,0,0,22.87,0,0,202.314,0,0,0.087,0,0,2.685,0,0,0.73,0,8,33.648,0,0,37.915,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2001,11,47.924,0,0,27.057,0,0,37.491,0,0,37.336,0,0,40.784,0,0,8.863,0,0,21.495,0,0,137.83,0,0,0.054,0,0,1.607,0,0,,30,0,30.365,0,0,30.456,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2001,12,25.83,0,0,9.61,0,0,17.72,0,0,24.731,0,0,33.958,0,0,9.137,0,0,22.002,0,0,97.812,0,0,0.019,0,0,0.586,0,0,,31,0,15.043,0,0,8.096,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,1,22.718,0,0,6.515,0,0,14.616,0,0,19.978,0,0,28.643,0,0,8.709,0,0,20.152,0,0,113.976,0,0,0.022,0,0,0.681,0,0,,31,0,10.318,0,0,3.196,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,2,33.855,0,0,11.611,0,0,22.733,0,0,24.566,0,0,28.453,0,0,10.485,0,0,25.545,0,0,194.523,0,0,0.058,0,0,1.623,0,0,,28,0,15.739,0,0,11.707,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,3,28.562,0,0,8.238,0,0,18.4,0,0,23.368,0,0,27.924,0,0,10.479,0,0,24.107,0,0,324.717,0,0,0.074,0,0,2.287,0,0,,31,0,9.426,0,0,6.806,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,4,50.033,0,2,28.549,0,1,39.291,0,2,39.105,0,3,33.881,0,3,10.386,0,3,25.676,0,2,357.526,0,3,0.138,0,0,4.134,0,0,0.982,0,4,30.311,0,3,32.889,0,3
Traill,Hillsboro,47.35332,-96.92188,877,2002,5,63.342,0,0,35.136,0,0,49.239,0,0,50.319,0,0,43.236,0,0,10.751,0,0,28.882,0,0,487.58,0,0,0.254,0,0,7.87,0,0,1.734,0,4,32.451,0,1,46.817,0,1
Traill,Hillsboro,47.35332,-96.92188,877,2002,6,79.682,0,0,55.746,0,0,67.714,0,0,71.218,0,0,61.184,0,0,7.975,0,0,23.025,0,0,488.554,0,0,0.262,0,0,7.851,0,0,2.53,0,0,54.102,0,0,68.15,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,7,82.444,0,0,61.046,0,0,71.745,0,0,77.679,0,0,69.487,0,0,6.623,0,0,19.7,0,0,510.615,0,0,0.225,0,0,6.966,0,0,7.56,0,0,63.429,0,0,71.855,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,8,77.666,0,0,55.379,0,0,66.523,0,0,72.64,0,0,66.402,0,0,7.112,0,0,21.031,0,0,424.298,0,0,0.18,0,0,5.568,0,0,3.43,0,0,59.439,0,0,66.515,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,9,72.679,0,0,47.091,0,0,59.885,0,0,64.532,0,0,60.791,0,0,7.264,0,0,20.933,0,0,356.268,0,0,0.168,0,0,5.039,0,0,0.95,0,0,50.507,0,0,59.198,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,10,43.942,0,0,27.707,0,0,35.825,0,0,39.827,0,0,43.828,0,0,6.886,0,0,18.521,0,0,159.837,0,0,0.056,0,0,1.734,0,0,1.09,0,1,29.228,0,0,31.008,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,11,35.829,0,0,16.194,0,0,26.012,0,0,29.66,0,0,33.254,0,0,8.924,0,0,21.854,0,0,117.827,0,0,0.042,0,0,1.251,0,0,,30,0,20.823,0,0,17.935,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2002,12,27.731,0,5,9.397,0,5,18.564,0,5,24.773,0,5,29.072,0,0,8.954,0,5,19.377,0,0,102.711,0,5,0.028,0,0,0.862,0,0,,31,0,13.575,0,0,8.18,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,1,17.423,0,0,-0.135,0,0,8.644,0,0,20.294,0,0,29.462,0,0,10.127,0,0,23.482,0,0,127.997,0,0,0.024,0,0,0.75,0,0,,31,0,3.215,0,0,-4.626,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,2,16.814,0,0,-4.585,0,0,6.114,0,0,18.614,0,1,28.588,0,1,10.594,0,1,23.523,0,0,224.639,0,0,0.033,0,0,0.934,0,0,,28,0,0.268,0,1,-8.381,0,1
Traill,Hillsboro,47.35332,-96.92188,877,2003,3,34.633,0,0,11.291,0,0,22.962,0,0,27.352,0,0,31.152,0,0,9.691,0,0,23.633,0,0,291.33,0,0,0.07,0,0,2.156,0,0,,31,0,16.754,0,0,13.019,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,4,57.271,0,0,30.318,0,0,43.794,0,0,44.033,0,0,41.862,0,0,9.764,0,0,23.121,0,0,405.187,0,12,0.2,0,0,5.998,0,0,0.65,0,6,28.997,0,0,39.99,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,5,67.017,0,0,42.989,0,0,55.003,0,0,55.832,0,1,54.043,0,1,9.195,0,1,24.326,0,0,414.871,0,21,0.207,0,0,6.408,0,0,4.25,0,1,42.33,0,2,54.212,0,2
Traill,Hillsboro,47.35332,-96.92188,877,2003,6,75.439,0,0,53.838,0,0,64.639,0,0,67.263,0,0,63.833,0,0,7.285,0,0,20.957,0,0,587.016,0,0,0.244,0,0,7.307,0,0,3.91,0,0,54.225,0,0,64.817,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,7,80.188,0,0,57.293,0,0,68.74,0,0,71.463,0,0,68.514,0,0,5.73,0,0,18.232,0,0,602.551,0,0,0.234,0,0,7.263,0,0,2.67,0,0,60.736,0,0,68.863,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,8,85.012,0,0,57.843,0,0,71.427,0,0,68.911,0,0,69.376,0,0,5.493,0,0,17.214,0,0,493.371,0,0,0.225,0,0,6.987,0,0,0.7,0,0,60.851,0,0,71.079,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,9,70.48,0,0,43.823,0,0,57.151,0,0,57.576,0,0,59.049,0,0,6.696,0,0,20.504,0,0,310.72,0,0,0.156,0,0,4.667,0,0,1.87,0,0,46.057,0,0,56.603,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,10,61.069,0,0,34.386,0,0,47.728,0,0,48.035,0,0,48.641,0,0,6.573,0,0,19.284,0,0,243.644,0,0,0.116,0,0,3.589,0,0,1.04,3,0,35.276,0,0,44.479,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,11,30.73,0,0,14.327,0,0,22.529,0,0,30.494,0,0,32.785,0,0,9.023,0,0,21.269,0,0,145.131,0,0,0.03,0,0,0.895,0,0,,30,0,17.942,0,0,13.256,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2003,12,26.256,0,0,10.796,0,0,18.526,0,0,29.562,0,0,30.578,0,0,9.808,0,0,22.731,0,0,102.368,0,0,0.022,0,0,0.692,0,0,,31,0,14.52,0,0,8.411,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,1,10.786,0,0,-10.546,0,0,0.12,0,0,29.844,0,0,30.644,0,0,8.467,0,0,19.828,0,0,143.251,0,0,0.022,0,0,0.685,0,0,,31,0,-5.7,0,0,-13.034,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,2,22.126,0,0,2.291,0,0,12.209,0,0,29.596,0,0,30.562,0,0,9.89,0,0,21.658,0,0,220.742,0,0,0.035,0,0,1.001,0,0,,29,0,8.219,0,0,1.575,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,3,36.265,0,0,17.414,0,0,26.84,0,0,32.192,0,0,31.956,0,0,10.569,0,0,23.933,0,0,339.755,0,0,0.068,0,0,2.115,0,0,,31,0,22.984,0,0,18.527,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,4,56.044,0,0,29.857,0,0,42.951,0,0,44.709,0,0,43.686,0,0,9.836,0,0,25.809,0,0,454.49,0,0,0.211,0,0,6.334,0,0,0.14,0,0,27.139,0,0,37.956,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,5,61.757,0,0,40.356,0,0,51.057,0,0,52.135,0,0,50.725,0,0,10.576,0,0,25.541,0,0,421.715,0,0,0.218,0,0,6.745,0,0,5.68,0,0,35.797,0,0,48.572,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,6,73.65,0,0,49.483,0,0,61.566,0,0,64.35,0,0,60.311,0,0,8.698,0,0,23.635,0,0,552.87,0,0,0.273,0,0,8.183,0,0,0.45,0,0,48.065,0,0,62.166,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,7,79.474,0,0,54.723,0,0,67.098,0,0,70.667,0,0,65.62,0,0,6.32,0,0,19.446,0,0,506.221,0,0,0.215,0,0,6.673,0,0,3.2,0,0,58.928,0,1,67.226,0,1
Traill,Hillsboro,47.35332,-96.92188,877,2004,8,74.839,0,0,48.112,0,0,61.476,0,0,66.415,0,0,61.648,0,0,6.57,0,0,19.677,0,0,448.262,0,0,0.181,0,0,5.608,0,0,4.11,0,0,53.68,0,0,60.992,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,9,73.418,0,0,48.993,0,0,61.205,0,0,61.209,0,0,60.07,0,0,8.056,0,0,21.568,0,0,308.721,0,0,0.146,0,0,4.383,0,0,2.21,0,0,54.084,0,0,60.531,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,10,56.829,0,0,34.912,0,0,45.871,0,0,47.899,0,0,48.012,0,0,9.753,0,0,24.546,0,0,186.89,0,0,0.099,0,0,3.075,0,0,2.73,0,0,37.87,0,0,42.152,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,11,44.54,0,0,21.384,0,0,32.962,0,0,35.05,0,0,36.933,0,0,7.892,0,0,20.563,0,0,158.456,0,0,0.056,0,0,1.693,0,0,,30,0,24.99,0,0,25.196,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2004,12,25.304,0,0,7.675,0,0,16.49,0,0,29.613,0,0,30.913,0,0,10.43,0,0,23.54,0,0,95.466,0,0,0.025,0,0,0.769,0,0,,31,0,11.547,0,0,3.641,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,1,13.918,0,0,-7.459,0,0,3.229,0,0,29.685,0,0,30.442,0,0,9.332,0,0,22.499,0,0,139.881,0,0,0.019,0,0,0.6,0,0,,31,0,-1.517,0,0,-10.218,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,2,25.52,0,0,5.264,0,0,15.392,0,0,31.062,0,0,30.864,0,0,8.137,0,0,19.707,0,0,243.035,0,0,0.032,0,0,0.882,0,0,,28,0,11.504,0,0,5.438,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,3,37.799,0,0,16.37,0,0,27.085,0,0,31.085,0,0,31.173,0,0,8.507,0,0,20.66,0,0,334.975,0,0,0.074,0,0,2.306,0,0,,31,0,20.191,0,0,17.836,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,4,62.37,0,0,34.875,0,0,48.623,0,0,48.479,0,0,43.903,0,0,10.611,0,0,26.215,0,0,432.002,0,0,0.207,0,0,6.206,0,0,0.45,0,1,35.172,0,0,45.132,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,5,65.281,0,0,43.337,0,0,54.309,0,0,54.443,0,0,50.607,0,0,10.446,0,0,25.459,0,0,387.502,0,0,0.186,0,0,5.76,0,0,3.29,0,0,42.899,0,0,51.722,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,6,78.448,0,0,58.731,0,0,68.59,0,0,67.636,0,0,63.603,0,0,8.173,0,0,22.415,0,0,414.893,0,0,0.188,0,0,5.651,0,0,5.81,0,0,61.079,0,0,67.961,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,7,82.703,0,0,58.224,0,0,70.463,0,0,77.036,0,1,71.426,0,1,6.381,0,0,19.527,0,0,577.802,0,0,0.244,0,0,7.565,0,0,2.96,0,0,62.38,0,0,70.892,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,8,78.085,0,0,53.604,0,0,65.844,0,0,73.232,0,0,67.442,1,0,5.793,0,0,17.7,0,0,472.128,0,0,0.193,0,0,5.991,0,0,4.08,0,0,57.15,1,0,65.755,1,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,9,73.401,0,0,48.243,0,0,60.822,0,0,63.88,0,0,62.405,0,0,6.207,0,0,18.425,0,0,351.485,0,0,0.152,0,0,4.549,0,0,4.52,0,0,51.413,0,0,60.331,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,10,57.398,0,0,35.969,0,0,46.684,0,0,48.324,0,0,48.914,0,0,6.931,0,0,19.018,0,0,219.397,0,0,0.084,0,0,2.617,0,0,2.4,0,0,39.053,0,0,43.765,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,11,39.18,0,0,21.819,0,0,30.5,0,0,34.82,0,0,37.042,0,0,9.219,4,0,25.061,4,0,113.406,0,0,0.035,0,0,1.039,0,0,,30,0,25.726,0,0,25.241,4,0
Traill,Hillsboro,47.35332,-96.92188,877,2005,12,23.55,0,0,9.751,0,0,16.651,0,0,30.84,0,0,31.238,0,0,8.801,9,1,19.772,9,1,101.159,0,0,0.007,0,0,0.229,0,0,,31,0,14.596,0,0,11.503,9,1
Traill,Hillsboro,47.35332,-96.92188,877,2006,1,29.247,0,0,13.025,0,0,21.136,0,0,32.154,0,0,32.841,0,0,9.222,0,0,22.048,0,0,126.13,0,0,0.02,0,0,0.607,0,0,,31,0,19.708,0,0,12.799,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,2,16.821,0,0,-4.115,0,0,6.353,0,0,31.923,0,0,31.79,0,0,8.89,0,0,20.91,0,0,251.171,0,0,0.029,0,0,0.8,0,0,,28,0,2.53,0,0,-5.288,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,3,31.245,0,0,17.578,0,0,24.411,0,0,31.976,0,0,31.805,0,0,8.794,0,0,20.174,0,0,324.56,0,0,0.049,0,0,1.527,0,0,,31,0,20.443,0,0,15.586,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,4,60.301,0,0,36.944,0,0,48.623,0,0,50.27,0,0,46.601,0,0,8.999,0,0,23.957,0,0,422.321,0,0,0.17,0,0,5.089,0,0,1.09,0,0,38.647,0,0,45.812,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,5,69.107,0,0,46.053,0,0,57.58,0,0,60.71,0,0,57.205,0,0,10.223,0,0,26.813,0,0,463.115,0,0,0.233,0,0,7.221,0,0,1.6,0,0,45.218,0,1,56.292,0,1
Traill,Hillsboro,47.35332,-96.92188,877,2006,6,79.368,0,0,54.822,0,0,67.095,0,0,73.589,0,0,65.491,0,0,7.56,0,0,22.189,0,0,548.567,0,0,0.274,0,0,8.221,0,0,1.16,0,0,53.096,0,0,67.568,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,7,86.497,0,0,59.175,0,0,72.836,0,0,82.195,0,0,76.147,0,0,7.085,0,0,20.591,0,0,585.487,0,0,0.299,0,0,9.262,0,0,0.73,0,0,59.656,0,0,73.613,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,8,79.701,0,0,55.217,0,0,67.459,0,0,73.702,0,0,71.206,0,0,6.508,0,0,20.336,0,0,460.202,0,0,0.206,0,0,6.391,0,0,4.26,0,0,57.975,0,0,67.8,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,9,68.5,0,0,45.03,0,0,56.765,0,0,59.962,0,0,58.474,0,0,7.094,0,0,20.527,0,0,326.914,0,0,0.143,0,0,4.281,0,0,3.86,0,0,47.264,0,0,55.447,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,10,51.604,0,0,31.035,0,0,41.32,0,0,43.213,0,0,43.875,0,0,10.094,0,0,24.003,0,0,210.341,0,0,0.105,0,0,3.262,0,0,2.43,0,0,30.435,0,0,35.178,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,11,40.07,0,0,19.079,0,0,29.575,0,0,33.249,0,0,34.206,0,0,8.941,0,0,22.295,0,0,130.196,0,0,0.07,0,0,2.09,0,0,,30,0,19.323,0,0,21.771,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2006,12,32.02,0,0,14.316,0,0,23.168,0,0,30.434,0,0,31.132,0,0,9.147,0,2,22.31,0,2,112.283,0,0,0.032,0,0,1,0,0,,31,0,16.26,0,0,12.146,1,1
Traill,Hillsboro,47.35332,-96.92188,877,2007,1,19.028,0,0,1.609,0,0,10.319,0,0,30.221,0,0,30.465,0,0,10.54,0,2,23.998,0,2,153.116,0,0,0.028,0,0,0.875,0,0,,31,0,4.377,0,0,-3.154,0,2
Traill,Hillsboro,47.35332,-96.92188,877,2007,2,12.921,0,0,-4.706,0,0,4.107,0,0,28.098,0,0,28.774,0,0,8.719,0,0,20.065,0,0,236.19,0,0,0.028,0,0,0.795,0,0,,28,0,-2.488,0,0,-8.649,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,3,37.365,0,0,20.539,0,0,28.952,0,0,32.954,0,0,32.257,0,0,10.061,0,0,23.945,0,0,273.438,0,0,0.06,0,0,1.85,0,0,,31,0,24.398,0,0,20.379,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,4,51.886,0,0,31.272,0,0,41.579,0,0,44.374,0,0,42.762,0,0,9.302,0,0,22.213,0,0,465.639,0,0,0.159,0,0,4.783,0,0,1.277,0,11,30.662,0,0,36.292,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,5,70.208,0,0,46.715,0,0,58.461,0,0,61.345,0,0,55.785,0,0,11.179,0,0,27.241,0,0,458.776,0,0,0.247,0,0,7.646,0,0,3.92,0,0,45.418,0,0,57.589,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,6,78.581,0,0,57.414,0,0,67.998,0,0,72.488,0,0,64.385,0,0,8.933,0,0,22.869,0,0,540.04,0,0,0.263,0,0,7.903,0,0,5.19,0,0,57.019,0,0,68.428,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,7,83.067,0,0,59.235,0,0,71.151,0,0,80.331,0,0,69.339,0,0,5.778,0,0,18.302,0,0,596.341,0,0,0.249,0,0,7.707,0,0,1.72,0,0,62.169,0,0,71.723,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,8,77.307,0,0,53.134,0,0,65.221,0,0,72.59,0,0,64.842,0,0,5.153,0,0,16.717,0,0,408.356,0,0,0.165,0,0,5.115,0,0,1.15,0,0,57.37,0,0,65.171,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,9,71.202,0,0,45.752,0,0,58.477,0,0,60.78,0,0,58.304,0,0,6.988,0,0,21.209,0,0,337.382,0,0,0.162,0,0,4.86,0,0,2.62,0,0,48.762,0,0,58.165,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,10,58.537,0,0,37.096,0,0,47.817,0,0,47.84,0,0,49.736,0,0,7.033,0,0,20.556,0,0,178.346,0,0,0.084,0,0,2.595,0,0,1.71,0,0,39.246,0,0,44.942,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,11,38.257,0,0,19.571,0,0,28.914,0,0,32.546,0,0,37.002,0,0,9.661,0,0,24.363,0,0,120.805,0,0,0.066,0,0,1.985,0,0,,30,0,19.391,0,0,20.118,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2007,12,16.768,0,0,-2.624,0,0,7.072,0,0,29.894,0,0,32.818,0,0,8.123,0,0,18.868,0,0,125.632,0,0,0.017,0,0,0.519,0,0,,31,0,3.474,0,0,-4.51,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,1,13.963,0,0,-6.812,0,0,3.575,0,0,30.412,0,0,31.449,0,0,8.808,0,0,21.273,0,0,164.991,0,0,0.02,0,0,0.634,0,0,,31,0,-1.435,0,0,-9.378,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,2,14.942,0,0,-6.278,0,0,4.332,0,0,28.968,0,0,29.077,0,0,9.43,0,0,23.239,0,0,250.335,0,0,0.028,0,0,0.802,0,0,,29,0,-0.239,0,0,-8.746,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,3,29.793,0,0,12.259,0,0,21.027,0,0,30.5,0,0,30.318,0,0,9.807,0,0,23.286,0,0,352.827,0,0,0.061,0,0,1.89,0,0,,31,0,16.285,0,0,11.328,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,4,51.639,0,0,28.355,0,0,39.997,0,0,37.417,0,1,36.343,0,0,10.461,0,0,26,0,0,433.581,0,0,0.164,0,0,4.92,0,0,0.796,0,2,27.575,0,0,33.92,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,5,66.727,0,0,36.721,0,1,51.724,0,1,55.903,0,0,49.613,0,0,10.224,0,0,28.454,0,0,507.115,0,0,0.279,0,0,8.657,0,0,1.07,0,0,32.798,0,1,50.768,0,1
Traill,Hillsboro,47.35332,-96.92188,877,2008,6,75.427,0,0,51.069,0,0,63.248,0,0,66.807,0,0,61.453,0,0,8.933,0,0,27.661,0,0,532.116,0,0,0.262,0,0,7.869,0,0,4.53,0,0,50.394,0,0,63.695,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,7,81.39,0,0,56.352,0,0,68.871,0,0,75.158,0,0,66.747,0,0,7.134,0,0,21.03,0,0,573.578,0,0,0.25,0,0,7.754,0,0,4.66,0,0,59.741,0,0,69.105,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,8,80.851,0,0,54.303,0,0,67.577,0,0,74.966,0,0,65.916,0,0,6.772,0,0,19.434,0,0,507.469,0,0,0.216,0,0,6.691,0,0,1.52,0,0,59.194,0,0,67.526,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,9,70.747,0,0,44.835,0,0,57.791,0,0,60.254,0,0,58.679,0,0,6.859,0,0,20.599,0,0,324.888,0,0,0.132,0,0,3.971,0,0,4.79,0,0,50.841,0,0,57.157,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,10,57.086,0,0,34.789,0,0,45.937,0,0,46.017,0,0,47.452,0,0,7.833,0,0,21.215,0,0,221.031,0,0,0.091,0,0,2.815,0,0,3.83,0,0,36.905,0,0,42.206,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,11,37.47,0,0,22.03,0,0,29.75,0,0,33.467,0,0,35.454,0,0,9.304,0,0,22.463,0,0,105.928,0,0,0.031,0,0,0.927,0,0,,30,0,25.37,0,0,21.96,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2008,12,13.806,0,0,-8.581,0,0,2.613,0,0,27.183,0,0,28.887,0,0,10.717,0,0,24.35,0,0,120.025,0,0,0.025,0,0,0.785,0,0,,31,0,-1.898,0,0,-12.344,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,1,10.744,0,0,-11.874,0,0,-0.565,0,0,28.777,0,0,29.418,0,0,9.312,0,0,23.251,0,0,168.296,0,0,0.021,0,0,0.664,0,0,,31,0,-5.54,0,0,-14.962,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,2,19.222,0,0,-0.196,0,0,9.513,0,0,30.189,0,0,29.848,0,0,9.283,0,0,21.141,0,0,253.583,0,0,0.027,0,0,0.762,0,0,,28,0,5.156,0,0,-2.543,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,3,29.855,0,0,13.113,0,0,21.484,0,0,30.361,0,0,30.709,0,0,10.32,0,0,22.117,0,0,345.291,0,0,0.052,0,0,1.616,0,0,,31,0,17.3,0,0,11.307,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,4,49.49,0,0,31.213,0,0,40.352,0,0,39.011,0,0,36.961,0,0,9.876,0,0,23.479,0,0,401.966,0,0,0.13,0,0,3.893,0,0,0.89,0,1,32.868,0,0,34.614,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,5,65.985,0,0,38.694,0,0,52.34,0,0,55.032,0,0,50.802,0,0,10.371,0,0,26.396,0,0,524.74,0,0,0.245,0,0,7.601,0,0,1.75,0,0,39.371,0,0,50.499,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,6,75.525,0,0,50.928,0,0,63.226,0,0,68.18,0,0,60.84,0,0,7.909,0,0,22.415,0,0,511.765,0,0,0.247,0,0,7.401,0,0,3.24,0,0,50.543,0,0,63.273,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,7,77.895,0,0,53.31,0,0,65.603,0,0,74.634,0,0,66.982,0,0,6.252,0,0,19.053,0,0,570.481,0,0,0.24,0,0,7.43,0,0,1.69,0,0,55.087,0,0,66.215,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,8,77.207,0,0,52.296,0,0,64.752,0,0,69.664,0,0,65.169,0,0,5.393,0,0,16.855,0,0,416.174,0,0,0.159,0,0,4.94,0,0,3.13,0,0,58.297,0,0,64.567,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,9,76.657,0,0,51.367,0,0,64.012,0,0,66.488,0,0,62.941,0,0,5.969,0,0,18.017,0,0,371.448,0,0,0.152,0,0,4.568,0,0,2.18,0,0,55.569,0,0,62.865,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,10,47.661,0,0,32.348,0,0,40.005,0,0,42.381,0,0,44.605,0,0,5.942,0,0,17.376,0,0,138.225,0,0,0.042,0,0,1.296,0,0,5.04,0,0,34.819,0,0,35.933,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,11,47.774,0,0,26.238,0,0,37.006,0,0,36.353,0,0,38.682,0,0,6.058,0,0,17.276,0,0,146.855,0,0,0.042,0,0,1.268,0,0,,30,0,30.066,0,0,31.728,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2009,12,16.196,0,0,-1.079,0,0,7.558,0,0,29.648,0,0,28.1,0,0,5.978,0,0,16.925,0,0,103.196,0,0,0.01,0,0,0.325,0,0,,31,0,4.459,0,0,-0.463,0,0
Traill,Hillsboro,47.35332,-96.92188,877,2010,1,15.255,0,0,-1.873,0,0,6.691,0,0,30.147,0,0,29.602,0,0,6.959,0,0,16.717,0,0,150.501,0,0,0.012,0,0,0.382,0,0,,31,0,2.774,0,0,-2.81,0,0
