Station Name,Latitude,Longitude,Elevation,Year,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Karlsruhe,48.12217,-100.62569,1552,2017,52.702,0,0,29.248,0,0,40.975,0,0,49.005,0,1,48.202,0,1,8.499,0,1,22.853,0,0,346.81,0,5,0.143,0,0,52.244,0,0,8.783,151,0,31.048,0,1,35.954,0,1
Karlsruhe,48.12217,-100.62569,1552,2018,50.341,0,0,27.718,0,1,39.03,0,1,45.329,0,1,44.335,0,1,8.09,0,1,21.691,0,0,338.808,0,1,0.132,0,0,48.165,0,0,12.567,151,0,30.099,0,1,33.779,0,1
Karlsruhe,48.12217,-100.62569,1552,2019,48.036,0,2,27.556,0,3,37.797,0,3,45.776,0,12,44.552,0,3,7.714,0,3,21.901,0,2,320.363,0,3,0.116,0,0,42.303,0,0,21.603,151,2,29.494,0,3,32.496,0,3
Karlsruhe,48.12217,-100.62569,1552,2020,53.33,0,0,29.765,0,0,41.548,0,0,46.557,0,1,45.816,0,1,8.294,0,1,24.719,0,0,339.905,0,1,0.144,0,0,52.772,0,0,12.026,152,0,31.495,0,1,37.147,0,1
Karlsruhe,48.12217,-100.62569,1552,2021,54.874,0,0,30.038,0,0,42.456,0,0,49.286,0,0,48.469,0,0,8.639,0,0,24.308,0,0,323.671,0,0,0.155,0,0,56.429,0,0,12.936,151,0,30.365,0,0,37.637,0,0
Karlsruhe,48.12217,-100.62569,1552,2022,49.428,0,3,27.191,0,3,38.31,0,3,46.415,0,3,45.583,0,3,9.446,0,3,25.147,0,3,323.633,0,2,0.149,0,0,54.544,0,0,12.497,151,0,29.219,0,3,31.783,0,3
Kempton,47.78041,-97.49431,1100,2019,47.095,0,240,28.311,0,240,37.703,0,240,45.492,0,240,44.264,0,240,7.994,0,240,21.957,0,240,311.128,0,240,0.108,0,0,39.479,0,0,25.924,151,149,30.389,0,240,31.977,0,240
Kempton,47.78041,-97.49431,1100,2020,51.197,0,0,29.999,0,0,40.598,0,0,48.719,0,1,46.15,0,1,8.439,0,1,24.031,0,0,337.686,0,1,0.132,0,0,48.367,0,0,15.146,152,0,31.891,0,1,35.717,0,1
Kempton,47.78041,-97.49431,1100,2021,54.074,0,0,31.786,0,1,42.93,0,1,51.282,0,0,47.415,0,0,8.477,0,0,23.49,0,0,332.682,0,2,0.146,0,0,53.142,0,0,16.389,151,0,32.305,0,0,37.979,0,0
Kempton,47.78041,-97.49431,1100,2022,48.101,0,3,27.861,0,3,37.981,0,3,47.304,0,3,45.761,0,2,9.54,0,2,25.068,0,3,323.792,0,2,0.141,0,0,51.409,0,0,17.169,151,0,29.92,0,2,31.244,0,2
Kennedy,48.63667,-97.04094,801,2014,47.353,0,3,25.336,0,2,36.345,0,3,43.033,0,0,42.735,0,0,9.896,0,0,23.431,0,2,293.073,0,0,0.111,0,0,40.544,0,0,16.595,151,0,28.951,0,0,29.379,0,0
Kennedy,48.63667,-97.04094,801,2015,52.754,0,1,30.002,0,2,41.378,0,2,46.024,0,2,45.193,0,2,9.398,0,2,23.471,0,0,292.595,0,2,0.127,0,0,46.315,0,0,20.3,151,0,33.082,0,2,35.713,0,2
Kennedy,48.63667,-97.04094,801,2016,52.067,0,1,32.409,0,2,42.238,0,2,48.335,0,3,47.259,0,3,9.011,0,3,22.96,0,1,295.405,0,3,0.112,0,0,40.86,0,0,22.122,152,0,35.62,0,3,37.122,0,3
Kennedy,48.63667,-97.04094,801,2017,50.403,0,0,28.512,0,0,39.457,0,0,46.504,0,1,45.904,0,2,9.116,0,1,23.198,0,0,319.347,0,3,0.13,0,0,47.326,0,0,8.304,151,0,31.083,0,1,33.96,0,1
Kennedy,48.63667,-97.04094,801,2018,48.929,0,0,27.315,0,1,38.122,0,1,44.813,0,1,43.318,0,1,8.674,0,1,22.494,0,0,327.178,0,1,0.128,0,0,46.694,0,0,13.445,151,0,29.838,0,1,32.445,0,1
Kennedy,48.63667,-97.04094,801,2019,46.627,0,0,26.215,0,0,36.421,0,0,44.176,0,1,43.735,0,1,8.655,0,1,22.651,0,0,314.829,0,1,0.116,0,0,42.502,0,0,16.176,151,0,28.86,0,1,30.776,0,1
Kennedy,48.63667,-97.04094,801,2020,50.594,0,0,28.607,0,0,39.601,0,0,46.063,0,3,44.606,0,1,8.743,0,1,24.272,0,0,334.777,0,1,0.131,0,0,48.076,0,0,20.022,152,0,31.237,0,1,34.536,0,1
Kennedy,48.63667,-97.04094,801,2021,53.793,0,0,30.213,0,0,42.003,0,0,48.365,0,0,47.34,0,0,8.956,0,0,23.969,0,0,329.851,0,0,0.151,0,0,55.113,0,0,13.026,151,0,31.389,0,0,37.181,0,0
Kennedy,48.63667,-97.04094,801,2022,47.165,0,3,26.642,0,3,36.904,0,3,44.979,0,2,43.363,0,3,9.67,0,2,24.751,0,3,322.307,0,2,0.139,0,0,50.553,0,0,17.473,151,0,29.518,0,2,30.472,0,2
Langdon,48.75989,-98.34458,1633,1991,48.555,0,3,28.421,0,12,38.488,0,13,42.627,0,12,43.414,0,142,8.685,0,5,17.235,0,3,305.511,0,2,0.114,0,0,41.518,0,0,19.35,151,4,31.544,0,8,32.297,0,9
Langdon,48.75989,-98.34458,1633,1992,46.538,0,5,26.802,0,15,36.67,0,16,44.01,0,1,42.122,0,0,7.992,0,15,16.815,0,47,297.507,0,1,0.105,0,0,38.549,0,0,9.83,152,2,29.782,0,3,30.564,0,53
Langdon,48.75989,-98.34458,1633,1993,44.781,0,1,25.943,0,26,35.362,0,26,41.843,0,2,41.161,0,2,8.298,0,15,20.751,0,12,306.01,0,9,0.108,0,0,39.256,0,0,21.947,151,1,25.845,0,6,29.164,0,19
Langdon,48.75989,-98.34458,1633,1994,46.695,0,2,27.167,0,17,36.931,0,17,44.592,0,1,41.659,0,0,8.36,0,0,21.484,0,0,329.562,0,0,0.115,0,0,41.859,0,0,17.4,151,0,28.91,0,1,30.741,0,1
Langdon,48.75989,-98.34458,1633,1995,44.829,0,2,26.93,0,17,35.88,0,17,44.422,0,2,43.455,0,7,8.111,0,15,20.305,0,13,305.985,0,1,0.101,0,0,36.76,0,0,20.45,151,1,29.771,0,2,29.737,0,16
Langdon,48.75989,-98.34458,1633,1996,41.818,0,10,23.495,1,35,32.707,1,36,42.778,0,1,42.504,0,5,8.192,0,9,20.489,0,7,320.793,0,1,0.102,0,0,37.38,0,0,15.23,152,3,25.538,0,5,25.467,0,11
Langdon,48.75989,-98.34458,1633,1997,46.759,5,2,28.05,5,22,37.405,5,22,44.242,0,0,43.552,0,9,8.832,0,6,21.955,0,5,335.665,0,0,0.118,0,0,42.971,0,0,12.53,151,1,29.071,0,4,30.416,0,9
Langdon,48.75989,-98.34458,1633,1998,49.338,0,26,31.391,1,9,40.425,1,33,47.179,0,2,45.871,0,4,7.973,0,11,20.204,0,11,320.763,0,1,0.117,0,0,42.848,0,0,15.41,151,0,32.306,0,2,34.918,0,13
Langdon,48.75989,-98.34458,1633,1999,49.574,0,28,29.451,0,0,39.512,0,28,44.783,0,2,44.114,0,0,8.879,0,0,22.515,0,0,323.113,0,0,0.12,0,0,43.872,0,0,14.369,151,4,31.444,0,1,33.727,0,1
Langdon,48.75989,-98.34458,1633,2000,48.07,0,0,27.168,0,0,37.619,0,0,45.578,0,18,44.351,0,2,9.135,0,14,22.692,0,12,326.359,0,1,0.125,0,0,45.661,0,0,14.94,152,0,29.354,0,2,31.534,0,16
Langdon,48.75989,-98.34458,1633,2001,48.668,0,0,29.261,0,0,38.965,0,0,46.059,0,1,46.193,0,0,9.012,0,0,22.199,0,0,331.935,0,0,0.116,0,0,42.339,0,0,14.58,151,8,32.453,0,1,33.066,0,1
Langdon,48.75989,-98.34458,1633,2002,46.963,0,0,27.508,0,0,37.236,0,0,42.888,0,1,42.749,0,1,9.359,0,1,22.934,0,0,318.347,0,1,0.117,0,0,42.777,0,0,14.482,151,10,29.603,0,1,30.73,0,1
Langdon,48.75989,-98.34458,1633,2003,47.565,0,1,27.309,0,0,37.437,0,1,42.451,0,3,42.909,0,3,9.056,0,13,22.431,0,11,314.66,0,3,0.123,0,0,44.841,0,0,11.359,154,7,29.046,0,3,31.203,0,13
Langdon,48.75989,-98.34458,1633,2004,46.087,0,0,26.63,0,0,36.359,0,0,43.497,0,1,43.13,0,7,9.243,0,7,22.328,0,7,301.37,0,0,0.108,0,0,39.422,0,0,16.827,152,3,29.321,0,1,29.879,0,8
Langdon,48.75989,-98.34458,1633,2005,47.984,0,0,29.01,0,0,38.497,0,0,45.336,0,2,44.224,1,2,9.311,0,30,22.743,0,27,317.084,0,3,0.116,0,0,42.298,0,0,18.098,151,6,31.335,1,10,32.516,1,32
Langdon,48.75989,-98.34458,1633,2006,50.023,0,0,30.357,0,0,40.19,0,0,46.593,0,0,45.313,0,0,9.277,0,9,22.379,0,9,326.077,0,1,0.131,0,0,47.649,0,0,11.42,151,0,31.812,0,0,34.491,2,7
Langdon,48.75989,-98.34458,1633,2007,47.718,0,0,27.533,0,0,37.626,0,0,45.561,0,1,44.479,0,0,9.299,0,0,22.498,0,0,311.138,0,0,0.119,0,0,43.599,0,0,17.63,151,9,30.191,0,1,31.529,0,1
Langdon,48.75989,-98.34458,1633,2008,45.43,0,0,24.968,0,0,35.199,0,0,43.048,0,0,41.672,0,0,9.42,0,9,22.927,0,9,319.913,0,0,0.118,0,0,43.355,0,0,17.141,152,3,26.989,0,1,28.276,0,10
Langdon,48.75989,-98.34458,1633,2009,44.829,0,0,26.345,0,0,35.587,0,0,42.459,0,0,42.352,0,0,9.02,0,5,21.615,0,5,310.145,0,0,0.108,0,0,39.354,0,0,16.31,151,1,28.486,0,0,28.854,0,5
Langdon,48.75989,-98.34458,1633,2010,48.313,0,0,30.105,0,0,39.209,0,0,46.494,0,1,46.447,0,1,8.855,0,0,21.607,0,0,311.314,0,0,0.114,0,0,41.763,0,0,22.6,155,1,31.98,0,1,33.717,0,1
Langdon,48.75989,-98.34458,1633,2011,47.883,0,0,28.62,0,0,38.251,0,0,44.886,0,0,44.81,0,0,9.31,0,0,22.641,0,0,326.27,0,0,0.121,0,0,44.335,0,0,13.31,151,0,30.208,0,1,32.2,0,1
Langdon,48.75989,-98.34458,1633,2012,50.426,0,0,30.178,0,1,40.302,0,1,46.619,0,1,45.749,0,0,9.017,0,21,22.37,0,21,323.618,0,16,0.134,0,0,49.161,0,0,14.8,152,0,31.162,0,1,34.883,0,22
Langdon,48.75989,-98.34458,1633,2013,44.527,0,0,24.784,0,0,34.656,0,0,43.22,0,0,41.697,0,0,8.786,0,5,21.525,0,5,333.192,0,4,0.109,0,0,39.889,0,0,13.616,151,13,27.703,0,0,28.01,0,5
Langdon,48.75989,-98.34458,1633,2014,45.133,0,1,25.128,0,1,35.131,0,1,42.583,0,1,41.298,0,1,9.683,0,4,23.436,0,4,309.912,0,1,0.112,0,0,40.954,0,0,11.88,151,1,27.749,0,1,28.119,0,4
Langdon,48.75989,-98.34458,1633,2015,50.332,0,0,29.581,0,3,39.957,0,3,45.613,0,0,44.647,0,0,8.849,0,13,22.647,0,12,321.696,0,1,0.127,0,0,46.205,0,0,18.46,151,0,31.446,0,2,34.238,0,14
Langdon,48.75989,-98.34458,1633,2016,49.789,0,0,31.405,0,2,40.597,0,2,46.508,0,2,46.107,0,2,8.461,0,2,22.129,0,0,308.25,0,2,0.11,0,0,40.356,0,0,24.906,152,0,33.626,0,3,35.43,0,3
Langdon,48.75989,-98.34458,1633,2017,47.392,0,3,27.965,0,4,37.678,0,4,45.262,0,2,44.431,0,1,8.457,0,1,22.207,0,0,327.004,0,5,0.116,0,0,42.336,0,0,10.244,151,0,29.739,0,4,31.77,0,4
Langdon,48.75989,-98.34458,1633,2018,46.002,0,0,26.54,0,1,36.271,0,1,44.391,0,1,42.861,0,1,8.012,0,0,21.436,0,0,324.014,0,0,0.114,0,0,41.741,0,0,11.413,151,0,28.412,0,1,30.356,0,0
Langdon,48.75989,-98.34458,1633,2019,43.684,0,0,25.203,0,0,34.443,0,0,43.277,0,2,42.86,0,2,8.156,0,2,22.192,0,0,312.531,0,2,0.106,0,0,38.806,0,0,16.388,151,0,27.334,0,2,28.263,0,2
Langdon,48.75989,-98.34458,1633,2020,48.079,0,0,27.864,0,0,37.972,0,0,44.559,0,3,43.599,0,2,8.38,0,2,23.484,0,0,329.483,0,2,0.121,0,0,44.203,0,0,11.373,152,0,30.1,0,2,32.503,0,2
Langdon,48.75989,-98.34458,1633,2021,50.327,0,0,29.094,0,0,39.71,0,0,46.105,0,2,45.108,0,2,8.445,0,2,23.051,0,0,322.544,0,2,0.134,0,0,48.875,0,0,16.664,151,0,29.718,0,2,34.373,0,2
Langdon,48.75989,-98.34458,1633,2022,44.489,0,6,25.649,0,6,35.069,0,6,43.07,0,6,42.011,0,6,9.132,0,8,24.267,0,7,314.808,0,6,0.128,0,0,46.729,0,0,17.527,151,0,27.8,0,6,28.165,0,8
Leonard,46.72939,-97.28348,952,2003,53.437,0,0,30.364,0,0,41.901,0,0,46.544,0,0,45.13,0,0,9.315,0,14,23.436,0,14,338.683,0,2,0.147,0,0,53.69,0,0,10.16,154,6,32.193,0,2,36.749,0,15
Leonard,46.72939,-97.28348,952,2004,52.654,0,0,30.268,0,0,41.461,0,0,48.179,0,0,45.114,0,0,9.75,0,0,24.081,0,0,331.589,0,1,0.142,0,0,51.929,0,0,17.27,152,7,32.422,0,0,36.188,0,0
Leonard,46.72939,-97.28348,952,2005,54.255,0,0,32.921,0,0,43.588,0,0,48.696,0,0,46.198,1,0,9.623,5,2,23.717,5,2,328.018,0,2,0.139,0,0,50.794,0,0,17.593,151,5,34.983,1,0,39.033,6,2
Leonard,46.72939,-97.28348,952,2006,55.306,0,0,33.197,0,0,44.252,0,0,49.491,0,1,47.651,0,1,8.981,0,2,22.954,0,2,329.114,0,0,0.142,0,0,51.672,0,0,15.66,151,0,35.129,0,1,39.625,0,3
Leonard,46.72939,-97.28348,952,2007,53.279,0,0,31.897,0,0,42.588,0,0,48.57,0,0,46.485,0,0,9.229,0,3,23.114,0,3,323.533,0,3,0.137,0,0,49.947,0,0,17.394,151,9,34.116,0,0,37.417,0,3
Leonard,46.72939,-97.28348,952,2008,51.054,0,0,28.677,0,2,39.866,0,2,47.763,0,0,45.669,0,0,9.211,0,0,23.642,0,0,335.161,0,0,0.136,0,0,49.896,0,0,23.342,152,8,30.92,0,3,34.263,0,3
Leonard,46.72939,-97.28348,952,2009,51.094,0,0,29.554,0,0,40.324,0,0,47.034,0,0,45.071,0,0,8.595,0,0,21.766,0,0,326.664,0,0,0.125,0,0,45.499,0,0,17.48,151,1,32.643,0,0,35.083,0,0
Leonard,46.72939,-97.28348,952,2010,53.254,0,0,33.016,0,0,43.135,0,0,50.558,0,0,47.646,0,0,8.91,0,0,22.24,0,0,328.81,0,0,0.132,0,0,48.208,0,0,24.15,155,1,35.22,0,0,38.552,0,0
Leonard,46.72939,-97.28348,952,2011,52.643,0,0,31.479,0,0,42.061,0,0,49.225,0,7,46.122,0,0,9.561,0,0,24.05,0,0,331.478,0,0,0.131,0,0,47.85,0,0,13.59,151,0,34.098,0,0,36.657,0,0
Leonard,46.72939,-97.28348,952,2012,56.913,0,2,32.962,0,4,44.938,0,4,50.268,0,2,47.506,0,0,9.221,0,2,23.614,0,0,331.859,0,2,0.155,0,0,56.898,0,0,12.02,152,2,35.06,0,4,40.706,0,2
Leonard,46.72939,-97.28348,952,2013,50.076,0,0,28.446,0,0,39.261,0,0,46.784,0,0,44.66,0,0,9.543,0,0,23.098,0,0,337.001,0,1,0.126,0,0,46.101,0,0,19.631,151,13,31.861,0,0,33.187,0,0
Leonard,46.72939,-97.28348,952,2014,51.192,0,0,29.424,0,1,40.308,0,1,47.335,0,1,45.003,0,1,10.026,0,1,24.726,0,0,322.788,0,5,0.131,0,0,47.929,0,0,15.51,151,0,31.593,0,1,33.755,0,1
Leonard,46.72939,-97.28348,952,2015,56.109,0,0,33.143,0,0,44.626,0,0,49.438,0,45,46.364,0,0,8.944,0,6,23.875,0,5,318.949,0,0,0.143,0,0,52.236,0,0,14.342,151,5,34.768,0,0,39.71,0,6
Leonard,46.72939,-97.28348,952,2016,56.139,0,0,34.251,0,1,45.195,0,1,51.906,0,0,48.314,0,0,8.986,0,0,23.827,0,0,315.474,0,0,0.14,0,0,51.411,0,0,17.219,152,0,36.144,0,0,40.607,0,0
Leonard,46.72939,-97.28348,952,2017,53.919,0,0,30.949,0,2,42.434,0,2,48.991,0,0,46.172,0,0,8.993,0,0,24.051,0,0,317.18,0,2,0.141,0,0,51.516,0,0,10.105,151,0,32.918,0,0,37.64,0,0
Leonard,46.72939,-97.28348,952,2018,50.941,0,0,29.181,0,0,40.061,0,0,47.324,0,2,44.289,0,2,8.112,0,2,22.037,0,0,326.134,0,2,0.125,0,0,45.689,0,0,16.026,151,0,32.19,0,2,35.138,0,2
Leonard,46.72939,-97.28348,952,2019,48.37,0,0,27.824,0,1,38.097,0,1,45.466,0,1,44.978,0,1,7.536,0,4,21.358,0,0,317.43,0,1,0.109,0,0,39.633,0,0,18.83,151,0,31.27,0,1,33.188,0,4
Leonard,46.72939,-97.28348,952,2020,53.411,0,0,30.228,0,0,41.819,0,0,48.084,0,1,46.881,0,1,7.854,0,1,23.044,0,0,339.473,0,1,0.133,0,0,48.687,0,0,16.418,152,0,33.386,0,1,37.577,0,1
Leonard,46.72939,-97.28348,952,2021,56.687,0,0,32.016,0,0,44.352,0,0,49.122,0,3,46.892,0,2,7.9,0,2,23.192,0,0,334.409,0,2,0.151,0,0,55.294,0,0,15.53,151,0,33.639,0,2,40.245,0,2
Leonard,46.72939,-97.28348,952,2022,51.16,0,2,28.49,0,2,39.825,0,2,48.413,0,1,46.188,0,1,8.769,0,1,24.227,0,2,335.349,0,1,0.152,0,0,55.322,0,0,16.963,151,0,31.154,0,1,33.98,0,1
Liberty,47.90568,-102.21961,2097,2020,54.067,0,0,31.462,0,0,42.765,0,0,47.971,0,2,47.193,0,1,9.51,0,2,25.12,0,0,353.706,0,1,0.16,0,0,58.732,0,0,8.904,152,0,31.297,0,1,37.179,0,1
Liberty,47.90568,-102.21961,2097,2021,56.05,0,0,32.152,0,0,44.101,0,0,49.384,0,0,48.443,0,0,9.106,0,0,24.505,0,0,343.535,0,0,0.173,0,0,63.117,0,0,10.349,151,0,30.318,0,0,39.015,0,0
Liberty,47.90568,-102.21961,2097,2022,51.152,0,4,29.311,0,3,40.231,0,4,48.35,0,0,48.145,0,0,10.056,0,0,25.904,0,2,339.755,0,0,0.175,0,0,63.713,0,0,12.912,151,0,29.239,0,3,33.327,0,3
Linton,46.32716,-100.28146,1973,1994,51.479,0,0,31.119,0,4,41.299,0,4,48.674,0,0,47.324,0,50,11.313,0,0,26.096,0,0,356.108,0,0,0.149,0,0,54.213,0,0,12.33,151,0,32.266,0,2,34.761,0,2
Linton,46.32716,-100.28146,1973,1995,50.619,0,1,31.565,0,7,41.092,0,8,47.655,0,1,45.645,0,169,10.755,0,17,25.418,0,16,330.354,0,1,0.129,0,0,47.212,0,0,18.04,151,1,33.785,0,3,34.551,0,17
Linton,46.32716,-100.28146,1973,1996,48.07,0,4,28.116,0,22,38.093,0,23,46.44,0,10,45.898,0,11,11.583,0,4,26.344,0,2,342.035,0,0,0.14,0,0,51.178,0,0,15.01,152,2,29.325,0,6,30.402,0,9
Linton,46.32716,-100.28146,1973,1997,53.044,0,3,32.042,0,14,42.543,0,14,48.946,0,2,47.728,0,1,11.34,0,11,26.299,0,9,363.564,0,0,0.161,0,0,58.671,0,0,10.51,151,1,32.239,0,2,35.855,0,13
Linton,46.32716,-100.28146,1973,1998,54.832,0,3,35.119,0,8,44.976,0,8,49.7,0,32,48.491,0,40,10.54,0,4,24.312,0,4,338.382,0,1,0.154,0,0,56.177,0,0,16.65,151,0,35.163,0,7,39.169,0,10
Linton,46.32716,-100.28146,1973,1999,55.275,0,6,33.945,0,1,44.61,0,6,49.355,0,152,47.317,0,153,11.223,0,5,26.151,0,5,348.217,0,2,0.156,0,0,56.874,0,0,16.004,151,5,34.458,0,2,38.665,0,6
Linton,46.32716,-100.28146,1973,2000,53.644,0,0,32.069,0,0,42.857,0,0,50.048,0,0,48.306,0,0,11.405,0,0,26.649,0,0,351.569,0,0,0.162,0,0,59.122,0,0,12.17,152,0,32.634,0,0,36.643,0,0
Linton,46.32716,-100.28146,1973,2001,54.668,0,0,33.303,0,0,43.986,0,0,48.361,0,1,47.268,0,1,10.674,0,2,25.382,0,1,369.938,0,1,0.162,0,0,59.174,0,0,15.32,151,9,33.861,0,1,38.062,0,2
Linton,46.32716,-100.28146,1973,2002,54.185,0,0,31.87,0,0,43.028,0,0,47.288,0,4,46.326,0,4,11.275,0,1,26.796,0,0,366.604,0,2,0.171,0,0,62.346,0,0,8.21,151,10,31.566,0,1,36.429,0,1
Linton,46.32716,-100.28146,1973,2003,53.9,0,0,31.489,0,0,42.695,0,0,47.877,0,3,46.35,0,3,10.934,0,2,26.172,0,2,365.192,0,0,0.168,0,0,61.142,0,0,11.27,154,6,31.375,0,0,36.48,0,2
Linton,46.32716,-100.28146,1973,2004,54.073,0,0,31.56,0,0,42.817,0,0,48.626,0,3,46.542,0,5,11.044,0,14,26.58,0,12,363.644,0,1,0.164,0,0,60.125,0,0,11.58,152,1,32.271,0,1,36.945,0,14
Linton,46.32716,-100.28146,1973,2005,55.893,0,0,33.671,0,0,44.782,0,0,49.045,0,0,48.094,1,0,11.4,0,0,26.431,0,0,368.886,0,3,0.17,0,0,61.91,0,0,16.39,151,1,33.986,1,0,38.854,1,0
Linton,46.32716,-100.28146,1973,2006,57.482,0,0,34.909,0,0,46.196,0,0,49.646,0,4,48.411,0,6,11.32,0,10,26.967,0,10,357.586,0,1,0.18,0,0,65.729,0,0,11.68,151,0,33.877,0,6,40.33,0,16
Linton,46.32716,-100.28146,1973,2007,53.971,0,0,32.701,0,0,43.336,0,0,48.976,0,0,47.719,0,0,11.413,0,1,26.4,0,1,355.407,0,0,0.161,0,0,58.737,0,0,16.49,151,9,33.524,0,1,37.391,1,1
Linton,46.32716,-100.28146,1973,2008,52.947,0,0,29.714,0,0,41.331,0,0,46.09,0,0,46.012,0,0,11.587,0,0,27.206,0,0,359.013,0,0,0.169,0,0,61.851,0,0,14.26,152,0,29.669,0,1,34.79,0,1
Linton,46.32716,-100.28146,1973,2009,49.543,0,0,29.868,0,0,39.705,0,0,47.426,0,1,46.735,0,1,11.012,0,0,24.995,0,0,360.822,0,0,0.142,0,0,51.677,0,0,13.3,151,1,30.809,0,0,32.933,0,0
Linton,46.32716,-100.28146,1973,2010,51.942,0,0,32.696,0,0,42.319,0,0,49.245,0,0,47.987,0,2,11.674,0,7,26.676,0,6,353.687,0,0,0.156,0,0,56.863,0,0,16.83,155,1,32.814,0,0,36.266,0,5
Linton,46.32716,-100.28146,1973,2011,52.02,0,0,31.766,0,1,41.894,0,1,48.199,0,0,46.247,0,0,11.881,0,26,27.62,0,24,368.255,0,0,0.153,0,0,55.764,0,0,16.75,151,0,32.31,0,1,35.082,0,26
Linton,46.32716,-100.28146,1973,2012,57.676,0,0,34.912,0,0,46.294,0,0,52.636,0,0,50.295,0,0,11.313,0,4,26.874,0,4,378.252,0,0,0.188,0,0,68.867,0,0,12.61,152,0,33.376,0,0,40.862,0,4
Linton,46.32716,-100.28146,1973,2013,51.384,0,0,30.631,0,1,41.008,0,1,49.832,0,2,46.154,0,2,11.134,0,1,26.032,0,0,360.315,0,2,0.15,0,0,54.867,0,0,22.406,151,14,31.418,0,2,33.901,0,2
Linton,46.32716,-100.28146,1973,2014,51.23,0,1,30.056,0,1,40.643,0,1,49.343,0,0,45.298,0,0,11.747,0,0,27.573,0,1,322.935,0,0,0.141,0,0,51.591,0,0,16.004,151,0,30.823,0,0,33.466,0,0
Linton,46.32716,-100.28146,1973,2015,56.681,0,1,34.32,0,2,45.501,0,2,51.495,0,1,48.563,0,1,10.44,0,2,25.549,0,2,336.383,0,0,0.164,0,0,59.784,0,0,17.448,151,0,34.007,0,2,39.789,0,4
Linton,46.32716,-100.28146,1973,2016,57.105,0,1,34.959,0,1,46.032,0,1,52.052,0,3,49.254,0,3,11.439,0,8,27.889,0,5,339.514,0,3,0.168,0,0,61.325,0,0,16.939,152,0,35.427,0,3,40.566,0,8
Linton,46.32716,-100.28146,1973,2017,54.834,0,0,32.685,0,1,43.759,0,1,50.889,0,1,48.25,0,1,10.434,0,1,25.833,0,0,345.1,0,1,0.168,0,0,61.199,0,0,11.867,151,0,31.794,0,1,37.855,0,1
Linton,46.32716,-100.28146,1973,2018,51.765,0,0,31.122,0,0,41.443,0,0,49.741,0,1,46.238,0,1,9.854,0,1,25.127,0,0,332.62,0,1,0.142,0,0,51.771,0,0,15.695,151,0,32.223,0,1,35.155,0,1
Linton,46.32716,-100.28146,1973,2019,48.617,0,0,29.75,0,1,39.184,0,1,48.987,0,0,45.317,0,0,10.786,0,0,26.517,0,0,335.158,0,0,0.125,0,0,45.699,0,0,27.614,151,0,31.531,0,0,32.164,0,0
Linton,46.32716,-100.28146,1973,2020,54.753,0,0,32.46,0,0,43.606,0,0,52.263,0,1,48.14,0,1,10.691,0,1,27.938,0,0,364.679,0,1,0.166,0,0,60.704,0,0,10.236,152,0,32.706,0,1,37.798,0,1
Linton,46.32716,-100.28146,1973,2021,57.147,0,0,34.012,0,0,45.579,0,0,52.993,0,1,48.801,0,1,11.086,0,1,28.359,0,0,351.037,0,1,0.186,0,0,68.031,0,0,13.289,151,0,32.436,0,1,39.914,0,1
Linton,46.32716,-100.28146,1973,2022,52.233,0,3,29.606,0,3,40.92,0,3,49.421,0,1,47.5,0,1,11.228,0,1,28.335,0,3,360.914,0,1,0.185,0,0,67.422,0,0,11.142,151,0,30.052,0,1,33.919,0,1
Lisbon,46.44473,-97.72105,1222,2007,53.702,0,0,32.491,0,0,43.097,0,0,50.355,0,0,49.218,0,0,9.725,0,4,23.324,0,4,310.814,0,0,0.135,0,0,49.252,0,0,23.643,151,9,34.939,0,1,37.454,0,5
Lisbon,46.44473,-97.72105,1222,2008,52.006,0,0,29.395,0,0,40.701,0,0,49.147,0,1,47.905,0,1,9.688,0,0,24.041,0,0,318.115,0,0,0.141,0,0,51.558,0,0,19.34,152,3,30.783,0,2,34.587,0,2
Lisbon,46.44473,-97.72105,1222,2009,50.228,0,0,29.764,0,0,39.997,0,0,49.117,0,1,47.466,0,1,9.121,0,0,22.159,0,0,310.043,0,0,0.121,0,0,44.295,0,0,19.27,151,1,31.938,0,1,33.985,0,1
Lisbon,46.44473,-97.72105,1222,2010,52.896,0,0,32.546,0,0,42.721,0,0,51.689,0,0,49.54,0,0,8.968,0,7,21.859,0,4,321.876,0,0,0.133,0,0,48.511,0,0,21.92,155,1,34.458,0,0,37.97,0,4
Lisbon,46.44473,-97.72105,1222,2011,52.497,0,0,32.14,0,0,42.319,0,0,50.079,0,1,47.945,0,1,9.339,0,3,23.244,0,2,345.704,0,1,0.131,0,0,47.978,0,0,20.72,151,0,34.211,0,1,36.794,0,3
